k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6,o7,o8,o9,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21,o22,o23,o24,o25,o26,o27
0.6,0.4,0.6,0.4,0.4,0.6,0.0492,29.8418,3.8204,3.778,0.9806,3.1324,7.78834,50138.1,803.516,2200.92,149.623,522.359,5.77294,8.00664,48.3834,0.103375,4.81465,5333.65,3715.68,1541.87,4610.55,947.733,147.979,628.545,4.27075,575.045,145.844
0.6,0.4,0.6,0.4,0.4,0.8,0.041,32.2144,3.8286,1.8998,1.4832,2.6298,6.77587,56517.7,807.936,898.73,244.572,372.514,5.25886,6.30269,39.5454,0.208631,3.56309,5893.72,2028.28,2449.37,4137.02,482.815,236.386,541.283,4.46191,262.141,173.292
0.6,0.4,0.6,0.4,0.4,1,0.0268,33.4828,3.8428,1.0246,1.8906,2.2224,2.97988,60253.7,812.987,464.904,320.057,272.09,2.40194,5.67515,24.7329,0.0721463,2.2865,6202.59,1058.47,3182.78,3627.79,262.997,312.327,466.756,5.73084,123.225,185.762
0.6,0.4,0.8,0.4,0.4,0.2,0.5922,14.3728,3.2774,18.8468,0.0374,4.0756,109.482,17452.1,584.303,22155.7,3.52351,935.124,-3.56008,66.7663,889.717,0.14288,106.988,2188.6,9430.2,34.5666,2985.5,3277.41,4.10645,670.204,6.29439,3528.16,12.5113
0.6,0.4,0.8,0.4,0.4,0.4,0.1972,20.1476,3.6724,12.8388,0.1992,3.9138,38.4332,28421.3,739.707,13005,31.8875,847.055,3.76725,24.5883,257.298,0.0325243,28.5957,3248.28,8129.06,247.241,4051.94,2748.52,23.1467,729.667,5.36758,2229.69,42.3636
0.6,0.4,0.8,0.4,0.4,0.6,0.1088,24.987,3.7608,8.2672,0.5554,3.5576,24.227,39114.2,779.275,7399.68,80.8351,676.854,5.10123,11.9074,127.886,0.0417808,13.239,4222.47,6012.94,821.537,4460.48,1931.48,79.0903,689.071,4.23804,1342.2,102.99
0.6,0.4,0.8,0.4,0.4,0.8,0.0836,28.637,3.786,5.0138,0.9772,3.1358,15.6389,47745.2,787.541,3772.12,148.197,524.081,5.71169,12.0689,91.5854,0.205347,9.57956,5028.03,4169.83,1544.86,4419.65,1221.23,146.97,624.687,4.74906,765.776,145.696
0.6,0.4,0.8,0.4,0.4,1,0.0676,31.0358,3.802,2.988,1.3662,2.7468,11.2185,53702.9,794.528,1897.58,217.714,402.859,7.72332,10.7853,69.3643,0.251295,7.16415,5591.26,2766.68,2235.14,4160.52,741.686,216.11,557.916,5.67233,426.689,171.548
0.6,0.4,1,0.4,0.4,0.2,1.292,9.8262,2.5776,24.0826,0.0268,4.0862,288.336,10848.5,395.651,33340.6,1.70362,942.49,-7.36492,71.6653,2149.38,0.449264,232.377,1399.17,8295.6,21.1345,2038.72,2993.86,2.93131,545.684,8.76234,4607,9.73804
0.6,0.4,1,0.4,0.4,0.4,0.8192,14.9312,3.0504,18.577,0.099,4.014,159.194,19438.4,514.697,23391.1,16.0936,896.872,-5.26529,76.7131,1319.77,0.150529,135.808,2247.23,8294.35,112.501,3131.86,2856.81,10.8234,634.66,6.15691,3358.24,25.3519
0.6,0.4,1,0.4,0.4,0.6,0.385,19.8498,3.4846,13.4382,0.313,3.8,65.6915,29435.2,657.026,15700.3,46.8924,786.43,-1.31464,52.2999,590.037,0.0104971,58.9066,3136.46,6766.49,431.66,3890.73,2605.14,40.6621,681.862,6.42873,2273.52,65.1734
0.6,0.4,1,0.4,0.4,0.8,0.1494,23.8468,3.7202,9.5106,0.618,3.495,27.6762,37920.4,759.294,9909.2,91.1655,653.751,6.17212,20.1736,184.301,0.0942897,20.0357,3936.63,5510.62,924.911,4184.4,2180.43,87.9275,673.384,5.82962,1536.89,109.377
0.6,0.4,1,0.4,0.4,1,0.1036,27.3616,3.766,6.277,0.945,3.168,19.654,45487.7,778.623,5763.77,144.532,535.854,6.42702,14.5201,121.96,0.166731,12.3621,4708.61,4270.86,1482.3,4277.89,1510.02,141.015,627.898,4.43772,965.43,141.642
0.8,0.4,0.2,0.4,0.4,0.2,0.0016,32.91,3.868,0.9088,1.2272,2.8858,0.00239792,57902.5,826.475,168.592,192.077,445.989,1.56966,0.419695,0.2726,0.0196404,0.23483,6117.15,1231.2,1993.84,4660.04,244,190.885,590.302,3.3866,129.221,162.802
0.8,0.4,0.2,0.4,0.4,0.4,0.0012,34.7044,3.8684,0.1624,2.2756,1.8374,0.00159888,63653.9,826.85,17.5655,398.849,185.899,1.78951,0.232804,0.0208093,0.222314,0.105816,6517.13,212.508,3879.15,3120.97,45.3122,392.132,388.982,3.19868,16.6733,189.461
0.8,0.4,0.2,0.4,0.4,0.6,0.0014,35.3584,3.8682,0.0694,2.8364,1.2766,0.00139832,65874.2,826.861,5.16322,540.926,91.9917,1.97269,0.22723,0.00170318,0.172063,0.066226,6658.36,85.136,4926.74,2202.51,19.0988,507.372,273.831,3.01596,5.62953,165.376
0.8,0.4,0.2,0.4,0.4,0.8,0.0018,35.6914,3.8678,0.0336,3.1332,0.9798,0.0021972,66995.2,826.641,0.504572,616.764,54.0754,3.52346,0.337105,0.0115418,0.208602,0.0814527,6731.63,48.6975,5484.87,1704.86,8.45693,571.407,209.745,3.01833,2.07629,146.415
0.8,0.4,0.2,0.4,0.4,1,0.0026,35.9024,3.867,0.0262,3.336,0.777,0.00339392,67691.5,826.403,0.0735283,680.451,33.5816,4.2197,0.455237,0.00473283,0.442615,0.0913981,6778.96,44.4951,5859.82,1373.03,5.62661,616.243,164.665,3.20944,1.09666,124.818
0.8,0.4,0.4,0.4,0.4,0.2,0.0338,27.2272,3.8358,5.6886,0.292,3.821,4.56477,42214.4,810.125,2896.08,39.2682,799.825,2.8941,6.31361,32.5044,-0.00367033,3.09327,4842.87,6223.29,396.286,5177.85,1341.44,37.168,741.184,5.01553,956.843,62.2885
0.8,0.4,0.4,0.4,0.4,0.4,0.014,31.2398,3.8556,2.3738,1.0096,3.1034,0.63033,53340.8,819.221,924.622,154.774,514.349,3.23989,3.73297,11.0104,0.047075,1.36703,5701.81,2763.56,1591.63,4789.02,612.974,152.959,627.069,4.4343,349.726,147.273
0.8,0.4,0.4,0.4,0.4,0.6,0.0032,33.4566,3.8664,0.842,1.7054,2.4076,0.00759128,59927.5,825.601,284.43,286.749,314.495,3.43143,0.854198,1.03891,0.0889605,0.378171,6206.67,965.926,2842.89,3944.96,239.835,278.359,502.615,4.27511,107.663,181.213
0.8,0.4,0.4,0.4,0.4,0.8,0.0016,34.4222,3.868,0.3714,2.202,1.911,0.00159776,62933.4,826.591,100.409,387.312,201.936,1.97352,0.362084,0.145835,0.162709,0.165776,6441.16,402.241,3742.16,3219.99,104.838,375.924,405.189,4.97537,39.0883,187.211
0.8,0.4,0.4,0.4,0.4,1,0.0026,34.963,3.867,0.1968,2.5672,1.5458,0.00339392,64672.8,826.179,47.8824,466.702,133.481,3.84667,0.567259,0.131915,0.248375,0.215024,6562.3,203.882,4425.55,2632.01,57.4043,451.194,329.784,4.59629,18.1062,181.743
0.8,0.4,0.6,0.4,0.4,0.2,0.123,20.7342,3.7466,12.077,0.0982,4.0148,30.4644,28129.9,776.057,10209.3,15.7761,896.84,1.0487,10.3978,148.31,-0.0084803,15.2798,3460.53,9435.88,111.378,4201.29,2613.68,11.0535,755.117,4.17587,2171.08,25.5271
0.8,0.4,0.6,0.4,0.4,0.4,0.0916,26.097,3.778,7.019,0.4344,3.6786,19.8972,40338.4,785.792,4955.45,64.5626,733.47,1.75987,10.8141,105.613,0.0706231,10.4513,4527.94,6411.62,625.434,4805.36,1625.53,58.3947,712.525,4.29801,1154.16,82.8184
0.8,0.4,0.6,0.4,0.4,0.6,0.0556,29.7678,3.814,3.8486,0.9708,3.1422,11.7577,49930.5,803.062,2244.5,153.195,523.334,3.57182,6.24879,58.4739,0.105845,5.0285,5321.32,3803.04,1543.84,4598.77,953.797,147.386,628.921,3.53609,587.102,143.57
0.8,0.4,0.6,0.4,0.4,0.8,0.0416,32.1614,3.828,1.9152,1.445,2.668,7.52978,56289.8,808.039,915.642,236.603,380.048,2.65402,5.87433,41.7323,0.0991078,3.52852,5891.72,2066.99,2377.51,4201.32,480.74,231.673,546.141,6.28199,259.99,173.509
0.8,0.4,0.6,0.4,0.4,1,0.0284,33.4314,3.8412,1.0672,1.8802,2.2328,3.07941,60067.2,812.534,478.264,314.37,273.216,4.71409,5.85168,24.9623,0.304063,2.43227,6187.56,1127.65,3159.86,3640.77,274.986,311.32,467.385,6.17569,129.687,188.042
0.8,0.4,0.8,0.4,0.4,0.2,0.6222,14.4264,3.2474,18.8254,0.0396,4.0734,119.293,17729.7,575.831,22345.6,4.47813,932.595,-4.81207,66.0971,951.213,0.0687746,111.54,2184.71,9252.47,38.2228,2985.37,3230.23,4.21705,665.616,3.70686,3533.44,13.2984
0.8,0.4,0.8,0.4,0.4,0.4,0.1986,20.1298,3.671,12.846,0.1872,3.9258,36.8157,28581.4,737.353,13158.1,29.1108,851.929,4.22927,26.5741,261.455,0.00622332,28.8451,3236.99,7972.03,242.091,4054.28,2753.94,21.5467,731.044,3.25028,2231.01,41.3148
0.8,0.4,0.8,0.4,0.4,0.6,0.1004,24.9446,3.7692,8.309,0.5632,3.5498,21.1017,38808.4,781.797,7268.99,84.8406,674.069,3.40324,12.2094,116.205,-0.0175488,11.9814,4224.66,6233.19,836.558,4439.68,1941,80.3074,689.17,4.95356,1349.34,102.38
0.8,0.4,0.8,0.4,0.4,0.8,0.0952,28.6268,3.7744,5.0136,0.9552,3.1578,20.3318,47617.2,783.788,3789.49,147.472,528.519,3.72347,11.5988,109.445,-0.000335107,11.1996,5028.44,4205.53,1511.11,4450.76,1206.87,144.888,625.355,4.77196,767.22,143.839
0.8,0.4,0.8,0.4,0.4,1,0.0644,30.8894,3.8052,3.1108,1.3458,2.7672,11.8426,53336.5,796.98,2055.96,219.024,412.468,4.28958,9.24719,68.0271,0.164763,6.50149,5553.94,2826.74,2197.96,4175.2,776.824,210.159,564.617,4.5496,445.422,166.089
0.8,0.4,1,0.4,0.4,0.2,1.3042,9.7222,2.5654,24.195,0.023,4.09,288.91,10597.6,389.452,33620.2,1.25912,945.377,-8.72944,74.4773,2174.23,0.290061,235.635,1385.03,8299.61,17.6697,2028.51,2987.3,2.49189,543.024,7.00412,4623.87,8.51683
0.8,0.4,1,0.4,0.4,0.4,0.8236,14.9004,3.046,18.6126,0.0994,4.0136,157.418,19366,508.72,23496.9,14.0447,895.813,-6.68051,80.5896,1333.31,0.324199,138.582,2241.74,8288.26,106.839,3128.58,2852.78,11.1565,631.379,8.58743,3367.2,26.906
0.8,0.4,1,0.4,0.4,0.6,0.419,19.8492,3.4506,13.4654,0.3056,3.8074,75.713,29389.7,644.803,15757.4,44.1698,790.238,-1.81658,53.4005,656.624,0.151784,65.1345,3142.82,6807.26,414.948,3909.05,2542.97,39.6716,676.484,7.39445,2274.04,64.6308
0.8,0.4,1,0.4,0.4,0.8,0.1542,23.8402,3.7154,9.5266,0.6226,3.4904,28.5361,37978.3,755.316,10172.3,89.8769,648.604,2.51614,21.7324,206.558,0.07481,20.4219,3929.65,5380.52,937.868,4172.79,2173.36,90.0678,670.877,4.47683,1539.19,112.595
0.8,0.4,1,0.4,0.4,1,0.1082,27.151,3.7614,6.4744,0.9272,3.1858,22.1357,45065.6,777.103,6044.93,145.386,537.611,2.52877,14.0394,132.695,-0.00812466,13.0437,4656.62,4318.11,1452.27,4266.16,1556.05,140.064,628.342,5.90032,1005.78,140.336
1,0.4,0.2,0.4,0.4,0.2,0.002,32.9638,3.8676,0.8588,1.2306,2.8824,0.0019964,58057.5,826.569,143.494,191.325,444.913,2.85224,0.373139,0.0985021,0.168573,0.27229,6131.14,1169.9,1996.21,4664.96,229.392,191.275,589.726,3.33003,122.326,163.716
1,0.4,0.2,0.4,0.4,0.4,0.0022,34.711,3.8674,0.1544,2.2732,1.8398,0.0021956,63738,826.316,18.1518,397.78,186.452,3.54895,0.499392,0.0168637,0.168033,0.240401,6517.37,188.628,3894.97,3105.11,43.1623,391.761,389.273,3.48672,15.6913,189.719
1,0.4,0.2,0.4,0.4,0.6,0.0008,35.3574,3.8688,0.0706,2.8372,1.2758,0.00079952,65848.7,827.048,6.46731,537.395,90.7119,1.22156,0.134132,0.00114375,0.0957494,0.0427879,6660.61,81.5433,4909.7,2218.23,19.505,509.439,271.864,3.28775,5.45642,167.781
1,0.4,0.2,0.4,0.4,0.8,0.001,35.7092,3.8686,0.0318,3.15,0.963,0.0009992,67044.5,826.825,0.60411,628.374,51.3647,1.74764,0.245581,0.0115705,0.118474,0.0606491,6739.2,43.3505,5512.35,1685.14,8.28444,577.21,204.053,2.3601,2.01878,141.965
1,0.4,0.2,0.4,0.4,1,0.0014,35.918,3.8682,0.0238,3.3504,0.7626,0.00139832,67785.1,826.835,0.0636463,683.65,33.4853,2.32098,0.240233,0.00176703,0.185347,0.0487421,6781.22,40.5227,5906.12,1328.32,5.47523,616.925,164.283,2.97005,1.09767,123.267
1,0.4,0.4,0.4,0.4,0.2,0.0332,27.145,3.8364,5.753,0.2748,3.8382,4.56381,41922.4,810.551,2943.06,37.6892,805.172,2.00539,6.10105,31.9444,0.0830933,3.01718,4829.66,6319.57,372.287,5188.29,1353.97,35.1688,743.173,3.54899,968.416,60.4041
1,0.4,0.4,0.4,0.4,0.4,0.0088,31.2478,3.8608,2.3576,1.0066,3.1064,0.289981,53409.5,822,904.528,154.558,511.332,1.07183,2.51373,7.19889,0.00874367,0.813426,5704.27,2751.29,1609.72,4769.82,615.809,153.874,626.746,4.02364,352.059,148.89
1,0.4,0.4,0.4,0.4,0.6,0.0038,33.3962,3.8658,0.9048,1.7072,2.4058,0.02219,59821.6,825.13,313.59,284.598,314.726,3.10372,1.08253,1.73951,0.0851297,0.444347,6193.59,1007.49,2844.19,3935.5,253.003,278.582,502.33,4.74467,114.226,182.173
1,0.4,0.4,0.4,0.4,0.8,0.0016,34.4808,3.868,0.3674,2.2566,1.8564,0.00159776,63101.6,826.573,92.0624,398.373,191.564,2.31529,0.371485,0.153443,0.15382,0.168063,6453.39,416.361,3841.37,3132.05,103.006,386.672,394.448,4.97432,38.5163,186.866
1,0.4,0.4,0.4,0.4,1,0.0008,34.99,3.8688,0.2038,2.603,1.51,0.00079952,64811.1,826.908,59.6478,472.297,128.319,1.30287,0.204346,0.00903877,0.0659308,0.0816083,6570.79,191.614,4492.8,2569.51,57.9293,458.091,323.203,5.37138,17.6354,181.527
1,0.4,0.6,0.4,0.4,0.2,0.1278,20.5676,3.7418,12.2572,0.107,4.006,29.7018,27730.5,773.297,10519.2,15.9027,892.951,1.55217,12.1592,152.654,0.00752691,16.1891,3416.35,9498.41,122.082,4148.92,2655.11,12.1287,753.116,6.07309,2213.79,27.4082
1,0.4,0.6,0.4,0.4,0.4,0.0826,26.0444,3.787,7.059,0.4308,3.6822,16.8363,40228.2,788.403,4940.8,62.937,732.077,0.278988,11.0392,94.7437,-0.0157872,9.31671,4525.52,6454.17,615.557,4810.54,1637.81,58.8245,713.316,4.26083,1157.56,84.3278
1,0.4,0.6,0.4,0.4,0.6,0.0506,29.8336,3.819,3.7716,0.9646,3.1484,10.8978,50076,804.883,2233.99,146.931,527.547,0.181256,5.76811,54.8429,0.0564025,4.35736,5332.89,3715.02,1526.4,4621.01,945.774,145.303,631.725,3.81608,576.065,144.596
1,0.4,0.6,0.4,0.4,0.8,0.035,32.1602,3.8346,1.9392,1.4744,2.6386,5.124,56491.3,809.724,974.633,236.332,374.998,2.67093,6.23444,33.9831,0.191034,3.02125,5884.7,2000.19,2448.18,4130.93,496.995,235.133,543.096,5.51455,262.437,176.17
1,0.4,0.6,0.4,0.4,1,0.0312,33.4716,3.8384,1.0298,1.8802,2.2328,4.14946,60189.7,811.387,452.63,319.295,271.745,2.66642,5.89062,29.404,0.170772,2.64647,6203.24,1083.5,3164.74,3644.92,258.709,312.142,466.483,6.01777,124.104,186.315
1,0.4,0.8,0.4,0.4,0.2,0.6258,14.467,3.2438,18.7952,0.0464,4.0666,121.384,17653,574.66,22147.1,6.23429,927.949,-4.52415,65.6368,961.898,0.0689767,112.777,2203.97,9408.06,46.7055,2994.59,3202.34,4.92807,663.667,4.19554,3519.68,14.7431
1,0.4,0.8,0.4,0.4,0.4,0.2108,20.0026,3.6588,12.9736,0.1754,3.9376,41.6739,28354.3,730.595,13335.1,27.2245,855.434,-0.644077,27.5242,296.742,0.0274312,31.2808,3222.24,8011.44,226.296,4044.97,2743.39,20.8428,729.291,4.50193,2254.62,40.5058
1,0.4,0.8,0.4,0.4,0.6,0.1044,25.094,3.7652,8.1574,0.557,3.556,24.5608,39227,781.147,7156.85,82.2964,678.349,0.795145,10.8047,125.736,-0.036158,12.6157,4253.47,6083.49,834.409,4463.42,1905.45,78.4517,690.41,4.15676,1325.76,101.512
1,0.4,0.8,0.4,0.4,0.8,0.0888,28.536,3.7808,5.1088,0.966,3.147,17.8781,47472,786.253,3927.43,152.318,527.318,4.91419,11.593,99.3698,0.10424,10.1014,5004.16,4205.42,1517.83,4432.85,1238.14,145.34,625.896,4.509,780.708,142.017
1,0.4,0.8,0.4,0.4,1,0.0616,30.9416,3.808,3.0656,1.3556,2.7574,10.8668,53468.6,797.169,1996.45,219.456,410.132,2.35107,9.64056,66.431,-0.0115073,6.31821,5564.03,2810.33,2219.14,4156.36,771.462,212.115,563.02,6.38115,442.279,167.041
1,0.4,1,0.4,0.4,0.2,1.2736,9.7638,2.596,24.118,0.0182,4.0948,286.45,10799.1,399.625,33531.1,0.684406,949.29,-7.83814,70.6211,2126.68,0.210062,229.766,1382.67,8193.79,14.4882,2026.4,3029.45,2.01796,549.447,5.63378,4622.34,6.84784
1,0.4,1,0.4,0.4,0.4,0.8268,14.8888,3.0428,18.6184,0.0904,4.0226,161.98,19423.6,511.903,23555.1,13.0808,902.294,-8.95225,76.717,1334.7,-0.0707569,140.135,2236.55,8218.85,102.134,3125.77,2857.76,9.76508,631.613,4.06571,3376.67,24.1474
1,0.4,1,0.4,0.4,0.6,0.3498,19.6072,3.5198,13.623,0.2904,3.8226,62.5179,28848.4,669.199,15870,44.7754,800.582,-3.47789,47.8003,540.41,-0.0157851,54.9582,3090.69,6883.52,390.589,3875.95,2690.63,36.2885,690.211,5.15171,2318.54,59.1559
1,0.4,1,0.4,0.4,0.8,0.152,23.8368,3.7176,9.526,0.6208,3.4922,30.7306,37867.2,758.203,10077.2,93.3853,654.592,1.37668,19.192,210.49,0.0238432,19.1418,3931.88,5474.55,928.734,4178.2,2165.53,87.6624,674.614,4.49536,1540.32,107.846
1,0.4,1,0.4,0.4,1,0.0946,27.2882,3.775,6.3374,0.941,3.172,18.8498,45455.2,783.015,5862.31,143.265,536.228,3.50444,12.726,110.403,-0.00842028,11.0427,4691.85,4235.53,1493.27,4254.06,1538.46,140.982,629.426,4.4448,975.961,142.089
