1.018712786757590916e+00,4.523685301314756657e+00,6.579728905102879999e+00,-8.303352759698322316e+00,-9.855709597379458398e-01,-6.660584685152239892e+00,-1.553664695534711093e+00,3.333415097077509159e+01,3.318839601092159864e+04,5.581561402476903595e+02,3.554550526399442333e+03,5.614673127584936196e+01,3.937887986735636900e+02,1.024364462080256466e+01,-3.134221748426809029e+01,-9.020406025643816861e+01,3.872344451723111480e-01,5.348785152426714262e+01,3.424453629359471506e+03,2.347540891131295211e+03,1.748933018825434829e+03,2.040583318395258630e+03,5.645715286347644906e+02,-3.725672548876834611e+01,4.810592036751818341e+02,9.080483543875570440e-01,4.709300533775692088e+02,3.440568703386657035e+01
-4.306930851200943877e+00,1.313413450222556378e+01,2.764576181831921176e+01,1.382306509283450247e+01,-6.531361079953270643e-01,-8.789984284961073868e+00,5.885782949863393121e+00,8.827340186661601251e+01,5.593822029628582095e+04,9.437925763144696703e+02,5.921405850765074319e+03,7.945707011673269449e+01,6.417047377597134528e+02,2.475745759725645811e+01,-4.748571790238430879e+01,-2.113872632045067519e+02,-1.021401128202629138e+01,4.091316673812187332e+01,5.770367727573292541e+03,3.922998930473955625e+03,2.959213864236733571e+03,3.448815728969247175e+03,9.403368467187713122e+02,-5.045653538369324309e+01,7.694547062592799875e+02,-2.306621657917748092e+00,7.643196085083374101e+02,4.001664668196463026e+01
9.515015875180110605e-01,4.483606254159397508e+00,6.548412759312751241e+00,-8.341628122760022634e+00,-9.922680224392237402e-01,-6.724709583948661695e+00,-1.564651578910546625e+00,3.313173478332144128e+01,3.302627945910421840e+04,5.554155146841609394e+02,3.537270190057683976e+03,5.590391953519954882e+01,3.918993238417237421e+02,1.021346675835683904e+01,-3.126627103397187568e+01,-8.976768645622630061e+01,5.053359779479652536e-01,5.327777935290961864e+01,3.407693275134065971e+03,2.336056480139508949e+03,1.740295781328348312e+03,2.030545891277350393e+03,5.618371015285545127e+02,-3.709794278688004709e+01,4.788135010693166578e+02,1.000474928467820934e+00,4.686630684606352588e+02,3.413718098148262925e+01
3.124329243847456805e+00,6.965257837760375992e+00,9.983245944398387195e+00,-6.720992817164978206e+00,-7.637834069748563603e-01,-5.581538800703252257e+00,-4.332852039551414736e-01,4.371740241882478273e+01,4.020331885808060906e+04,6.773137643958231138e+02,4.299751732475022436e+03,6.663373741305852604e+01,4.735366702939134598e+02,1.265234577688806361e+01,-3.552421442484514102e+01,-1.141068753356391596e+02,-2.565330326087547075e+00,6.083073745310744584e+01,4.149460452923890443e+03,2.841187663580074513e+03,2.121221886684485526e+03,2.475163744516346469e+03,6.826715209503936421e+02,-4.424952454843369054e+01,5.777468623944838555e+02,-1.159971119353503166e+00,5.680538425166820389e+02,4.487729893407072268e+01
1.153135185235670601e+00,4.603843395626157076e+00,6.642361196683478575e+00,-8.226802033574637463e+00,-9.721768343344805441e-01,-6.532334887557008862e+00,-1.531690928782812655e+00,3.373898334568114166e+01,3.351262911455633730e+04,5.636373913747499955e+02,3.589111199082954954e+03,5.663235475715171674e+01,3.975677483372444954e+02,1.030400034569606227e+01,-3.149411038486154268e+01,-9.107680785686054037e+01,1.510313796191840863e-01,5.390799586698219059e+01,3.457974337810279394e+03,2.370509713114865917e+03,1.766207493819605361e+03,2.060658172631073285e+03,5.700403828471853558e+02,-3.757429089254528520e+01,4.855506088869115047e+02,7.231952062277113846e-01,4.754640232114373362e+02,3.494269913863433885e+01
1.342194350420869764e+00,1.334276366502668054e+01,2.392581270767919577e+01,5.600010284751538947e+00,4.702917044758264664e-02,-5.878484811788790232e+00,4.563844953273725302e+00,8.110399014362494086e+01,5.735929436915032420e+04,9.680639121977879995e+02,6.095602407669221975e+03,8.558470932210778415e+01,6.628308287288201655e+02,2.272443964745479761e+01,-4.758366868041186137e+01,-1.957201153059254182e+02,-8.682745067793717908e+00,6.005280069377377572e+01,5.919819600577143319e+03,4.034522695206645039e+03,3.032630555973122227e+03,3.537102335517586198e+03,9.684849223001053815e+02,-5.596034024851396538e+01,8.007696867578332558e+02,-3.956729039590999530e+00,7.943785403442763027e+02,5.569032994741678522e+01
2.916492469847413727e+00,1.267180552854343034e+01,2.127161531318898469e+01,1.947051083601314403e+00,-1.446038650185286767e-01,-5.376222286697962538e+00,3.537635068415307948e+00,7.448746434233405012e+01,5.555574817743690801e+04,9.378632586905399648e+02,5.912704247298723203e+03,8.509792328206916068e+01,6.438228189758343660e+02,2.063891442064118209e+01,-4.610563817044068458e+01,-1.822427992618999895e+02,-7.604254915308416685e+00,6.442201856631223222e+01,5.734174552152549040e+03,3.912092532758500965e+03,2.936408539222205945e+03,3.425691927657290762e+03,9.392784310574827487e+02,-5.596748872419507137e+01,7.804721213585424948e+02,-3.921572654242271749e+00,7.732233815073041114e+02,5.805640727005879853e+01
-1.006316012944010740e+00,4.611022253664216919e+00,8.027188406524881970e+00,-6.439437666668277771e+00,-9.716031914792651047e-01,-7.533003841657442301e+00,-9.856650478113567759e-01,3.651079363652284115e+01,3.315533043366445781e+04,5.575430670440387075e+02,3.543797635475411880e+03,5.430539517038781128e+01,3.916132637617226351e+02,1.125860082435678500e+01,-3.199111677633733564e+01,-9.645811855705980520e+01,1.214503359328972687e+00,4.849152401448085925e+01,3.420175391768507779e+03,2.341454203807484646e+03,1.747371306491786072e+03,2.038292450596871504e+03,5.633642807405406074e+02,-3.580217599516347349e+01,4.770791174140304065e+02,1.661188211806330361e+00,4.675491128240795433e+02,3.050757374680074463e+01
-4.240030523451649103e+00,1.605995427195666991e+01,3.313919045326889545e+01,1.893650620741170343e+01,-6.436656938360314495e-01,-8.557131966583833460e+00,7.712344528354857509e+00,1.031411191309327648e+02,6.349007879237979796e+04,1.072014005166146035e+03,6.714505823556708492e+03,8.858839217702055180e+01,7.253857360656434139e+02,2.822752662980382965e+01,-5.247360798078263144e+01,-2.450095076506981684e+02,-1.389466032634064163e+01,4.205461722298829841e+01,6.549860378228686386e+03,4.449976785252150876e+03,3.360780713433806341e+03,3.916481637227487226e+03,1.066080112566510479e+03,-5.627527300409646926e+01,8.689496680131936728e+02,-4.096521906399646973e+00,8.648166548580093149e+02,4.628408687972705593e+01
2.908658679537667435e+00,9.258353785592319696e+00,1.436464238067565802e+01,-4.100627412664090699e+00,-5.930173315143505430e-01,-5.696992813834763858e+00,1.061883068398198127e+00,5.553116557667815556e+01,4.616760968552716804e+04,7.788022820624815949e+02,4.926615884098456263e+03,7.390690074901365847e+01,5.392460038186956126e+02,1.556682266794541114e+01,-3.990058352526035890e+01,-1.406588240519112958e+02,-3.636208931361948782e+00,6.257688356570659494e+01,4.764929702735345018e+03,3.257274718063924411e+03,2.437669725099895913e+03,2.844492906137340015e+03,7.826174689957181272e+02,-4.894178628778981732e+01,6.568756101532238745e+02,-1.945231207683281394e+00,6.480786901356578937e+02,5.042956644174591929e+01
2.833180171295909044e+00,9.340851300968282089e+00,1.455697033334132229e+01,-3.890442107051450549e+00,-5.823235159270765404e-01,-5.721104731300225232e+00,1.145553168591301407e+00,5.603936784301229324e+01,4.636345279853946704e+04,7.821247532803861304e+02,4.946913539764433153e+03,7.407042142445814648e+01,5.413716839328774313e+02,1.570996822069059284e+01,-4.004248911730213933e+01,-1.417441215231444573e+02,-3.702226391246682180e+00,6.244047559354024202e+01,4.785125363781008673e+03,3.270805624509446261e+03,2.448080811171743335e+03,2.856594006676834397e+03,7.858632679928944071e+02,-4.901647288876520037e+01,6.593077026296342638e+02,-1.962958111163533470e+00,6.505771658130038304e+02,5.044276806426728399e+01
1.277400532924731547e+00,1.341344034268645657e+01,2.412916305171750864e+01,5.826549360521886101e+00,5.961025242393275247e-02,-5.897015188804185293e+00,4.641185770072548955e+00,8.162176186103963005e+01,5.755546522222659405e+04,9.713713531374010017e+02,6.115934335860736610e+03,8.574755064254580361e+01,6.649737405934671415e+02,2.287907082330888997e+01,-4.772295327225562289e+01,-1.968219318694804940e+02,-8.780655361531586323e+00,5.989447698017195876e+01,5.940046326839240464e+03,4.048063569429255949e+03,3.043069008985859000e+03,3.549238175757621775e+03,9.717230502992085803e+02,-5.605322889582080137e+01,8.032105552151787151e+02,-3.979421930947882213e+00,7.968743349248138657e+02,5.568791749874526431e+01
2.869003796221990310e+00,5.410306446531606639e+00,7.395100708208301121e+00,-7.487844941050008529e+00,-9.525365373626513144e-01,-4.883485486196387448e+00,-1.533374947692640156e+00,3.812469744288930684e+01,3.718070924107552128e+04,6.256213750456887510e+02,3.980359961448695685e+03,6.218574568409670178e+01,4.407223391967372095e+02,1.094320033668668124e+01,-3.291983756112632875e+01,-1.003126039476978519e+02,-2.842004527637214562e+00,5.869762993783152183e+01,3.837310101021503669e+03,2.630869007094224344e+03,1.961833294143091052e+03,2.287919054397593300e+03,6.319647214600972802e+02,-4.103435399781928794e+01,5.362526420836218222e+02,-1.463608046585722189e+00,5.269870025383075927e+02,4.111938466977881035e+01
-5.352089035038259723e+00,1.463783645269468536e+01,3.005656557609637147e+01,1.771651977413979040e+01,-1.278190388026108293e+00,-8.731075313034930119e+00,6.876387660010347069e+00,9.388944917342334406e+01,5.852039163597772858e+04,9.881424582761859483e+02,6.188496353192571405e+03,8.102978862879538724e+01,6.686903060994444559e+02,2.517795924678125274e+01,-4.896666554614354538e+01,-2.255973145317920796e+02,-1.238341173122549321e+01,3.818744934268156044e+01,6.036540014404271460e+03,4.102362978769610891e+03,3.097888100251559081e+03,3.608445922981028161e+03,9.823853608009060281e+02,-5.151794533234205886e+01,8.014015419347705347e+02,-3.185418176034562787e+00,7.963462234846400634e+02,4.057593864137857054e+01
-4.411075277976349795e+00,9.474062379497993902e+00,2.050774965629153357e+01,7.367430056544327144e+00,-8.419654002366072643e-01,-8.908714880906368094e+00,3.560407492839909871e+00,6.885012780958979306e+01,4.623555447427058971e+04,7.791858857381658936e+02,4.902527784008693743e+03,6.746350722395985144e+01,5.339844390965987486e+02,2.001218561985615096e+01,-4.100134862112385292e+01,-1.678739290476980557e+02,-5.565396072232402958e+00,3.954776882902692137e+01,4.768927473494816695e+03,3.246271114806193964e+03,2.443568771398861372e+03,2.847918889947328807e+03,7.787841990515764792e+02,-4.297877474405495235e+01,6.416374641157224232e+02,-1.614809061975566173e-01,6.350689794951708791e+02,3.223302804962690971e+01
2.959291485656025511e+00,5.991208290979059825e+00,8.238890479704533476e+00,-7.184099468896414820e+00,-8.565562041141887573e-01,-5.094493143836767324e+00,-1.049297522720483933e+00,4.032298667794359659e+01,3.846639200979301677e+04,6.476075207564700804e+02,4.116463335081079094e+03,6.403563300293174620e+01,4.548517928596884872e+02,1.160685334211324893e+01,-3.401120145435596953e+01,-1.057350542774474604e+02,-2.857183865827351621e+00,5.985775514125012364e+01,3.970041762035501506e+03,2.720590264972403020e+03,2.029713190532372437e+03,2.367457684901180073e+03,6.536011533441676420e+02,-4.241564710909269564e+01,5.540166749879126655e+02,-1.557394885321417899e+00,5.445270880698566316e+02,4.285313798296408550e+01
9.993365058535359502e-01,1.030238354362082021e+01,1.800916898426288171e+01,6.784493050243495249e-01,-3.377608321945658187e-01,-6.281649041032674852e+00,2.469932813753099587e+00,6.472592057079438632e+01,4.895173068194649386e+04,8.255691865304851262e+02,5.211152618862630334e+03,7.521778333447676346e+01,5.689456714515921476e+02,1.841383196434093961e+01,-4.208095374277162648e+01,-1.596003882032134413e+02,-5.151582239616715242e+00,5.744308505844784918e+01,5.051704404274615626e+03,3.447419191704962032e+03,2.586059644202120580e+03,3.016546426138566858e+03,8.280264506570872527e+02,-4.936414791538177127e+01,6.893588159016097734e+02,-2.113503073705732316e+00,6.817091572188056716e+02,4.808507835291243282e+01
1.085923985996716024e+00,4.563764348470570553e+00,6.611045050893520347e+00,-8.265077396636138829e+00,-9.788738970366679393e-01,-6.596459786354340160e+00,-1.542677812158989248e+00,3.353656715822817347e+01,3.335051256273896433e+04,5.608967658112198933e+02,3.571830862741198416e+03,5.638954301650076673e+01,3.956782735054044338e+02,1.027382248324942715e+01,-3.141816393456510070e+01,-9.064043405664935449e+01,2.691329123964297243e-01,5.369792369562426870e+01,3.441213983584874768e+03,2.359025302123080110e+03,1.757570256322519754e+03,2.050620745513166185e+03,5.673059557409746958e+02,-3.741550819065698619e+01,4.833049062810462146e+02,8.156217803072931538e-01,4.731970382945036135e+02,3.467419308625039776e+01
-2.524815570339625115e+00,8.670435299419708031e+00,1.757518998190183979e+01,3.263128409056099244e+00,-5.701711932331121613e-01,-7.887599155060693867e+00,2.499734067618216038e+00,6.177245834702237204e+01,4.433885589651435293e+04,7.469625962655867397e+02,4.711567216454313893e+03,6.648858217951195115e+01,5.146935320463993548e+02,1.813865867687922773e+01,-3.957315102350106883e+01,-1.520120415611404212e+02,-4.038320728947070393e+00,4.542085879170136309e+01,4.574035036491429310e+03,3.118005286698811233e+03,2.342107381035121762e+03,2.730607374043346681e+03,7.487199639210878104e+02,-4.298318534292288717e+01,6.207802158769508196e+02,-3.359113155331843181e-01,6.134305317409792906e+02,3.544423768630736049e+01
-3.047513162026574296e+00,2.384706241087613421e+00,5.167849736075052824e+00,-7.249978680280117160e+00,-1.132653654393128262e+00,-8.468769465446152722e+00,-1.894684995102442038e+00,2.779099263726048008e+01,2.694388897330014515e+04,4.518628793575770715e+02,2.882938905883100233e+03,4.474848919849412709e+01,3.210192245593516986e+02,9.345073319144143298e+00,-2.824415512746874413e+01,-7.601082520696124334e+01,3.476859347605085748e+00,4.119647357365570883e+01,2.778184099018023971e+03,1.903886704832795203e+03,1.417915510581816534e+03,1.653437571426775548e+03,4.585907231189164577e+02,-2.938185981872427632e+01,3.908453287160243690e+02,3.416679136123871974e+00,3.810307165904308704e+02,2.052767625655246775e+01
2.743460910288662458e+00,5.823005147533379500e+00,8.053453018897837268e+00,-7.304135896028805419e+00,-8.776443515509739779e-01,-5.267786379703816912e+00,-1.093134290915689810e+00,3.956258472639340340e+01,3.789554978145293717e+04,6.379300074850837063e+02,4.055688376422151578e+03,6.317644204515138995e+01,4.482449633413194192e+02,1.146519206212610165e+01,-3.371817615324972905e+01,-1.040617439759787146e+02,-2.503889913670860334e+00,5.917470733454447895e+01,3.911035551899116399e+03,2.680242456481709269e+03,1.999348889114407712e+03,2.332105366205722021e+03,6.439737209653997070e+02,-4.185868170190180848e+01,5.461321480098080201e+02,-1.293226431948386601e+00,5.365583063751895452e+02,4.193978634911854897e+01
-2.709828553275029694e+00,8.884012562547880520e+00,1.817906994887098548e+01,3.941714021632554577e+00,-5.816016351120409933e-01,-7.971025451781438953e+00,2.724016356409744155e+00,6.326204928223362600e+01,4.492496982291661698e+04,7.569132220109370337e+02,4.772244011015602155e+03,6.707604237149806181e+01,5.210133317158953332e+02,1.855020335201879433e+01,-3.997495522454472905e+01,-1.553895432547273856e+02,-4.355836912446790166e+00,4.484956494707191155e+01,4.634448838228438035e+03,3.158446604512038903e+03,2.373334620557459857e+03,2.766898507734074883e+03,7.583280087769369402e+02,-4.327549882107054913e+01,6.280516587431134212e+02,-4.055504381504024813e-01,6.208289693500681778e+02,3.538571023690178663e+01
-2.767150084291300605e+00,5.489905280556698131e+00,1.127109592589510711e+01,-2.088974530362799342e+00,-7.813298056000561598e-01,-8.112093397088992575e+00,2.624465329820634407e-01,4.462247912350765233e+01,3.554734077213890123e+04,5.977288472338146903e+02,3.787624929906949092e+03,5.539746666668000330e+01,4.169600782923976681e+02,1.374581621202013970e+01,-3.386858006445267222e+01,-1.133305093461571857e+02,-1.880160408261698779e-01,4.353024261253696636e+01,3.666462676800611462e+03,2.504493360654068965e+03,1.874953264678200185e+03,2.186156626419558961e+03,6.022034632004240393e+02,-3.610745994815001580e+01,5.046684654875651859e+02,1.529143430949471583e+00,4.961141953789151557e+02,2.807822471873987524e+01
-2.893148152316710853e+00,5.630294113670700540e+00,1.166726262369493483e+01,-1.628705269419805646e+00,-7.785541095697439129e-01,-8.161068589043575017e+00,4.119097584861276529e-01,4.562766323994262763e+01,3.593968709636513813e+04,6.043794098068335643e+02,3.828255444402015655e+03,5.578393663598993157e+01,4.211978987473304983e+02,1.402299563250630321e+01,-3.413606062199211522e+01,-1.155835597865143143e+02,-3.999327106807012977e-01,4.314926136837718218e+01,3.706899592176589977e+03,2.531569112432865040e+03,1.895853791479720940e+03,2.210456093610197058e+03,6.086369121030140832e+02,-3.630949035752521326e+01,5.095330183779809659e+02,1.469889122288105643e+00,5.010637984707415740e+02,2.804362565744031599e+01
-8.129613192207885142e-01,1.125301209751701492e+01,2.145002705147214428e+01,5.231546228863924952e+00,-2.525892590731231846e-01,-6.969719452980835506e+00,3.794321338582700598e+00,7.320403190808289651e+01,5.153533507482984714e+04,8.691368262125688489e+02,5.474659147396743720e+03,7.669563602870951513e+01,5.961850289155277096e+02,2.092469269376283236e+01,-4.405025720230038644e+01,-1.777977425483847753e+02,-6.728139519630900622e+00,5.209030787166582854e+01,5.317659974793658876e+03,3.623618577767228999e+03,2.723917287537070933e+03,3.176349185435094114e+03,8.698676539478044560e+02,-4.982166791762997349e+01,7.192907621795792465e+02,-2.241564055936595690e+00,7.125757405218383838e+02,4.551314515758326706e+01
